번호,제작년도,제작월,초수,대분류,중분류,소분류,광고주,제품,제목,대행사,제작프로덕션
kcu16-75,2004,,30,컴퓨터 및 정보통신,컴퓨터 및 정보통신 기타,컴퓨터 및 정보통신 기업PR,(주)케이티프리텔,KTF,영화관편,업체불명,
kcu16-76,2004,,30,패션,정장의류,숙녀정장,(주)인디에프,예츠,두번째만남,업체불명,
kcu16-77,2004,,30,컴퓨터 및 정보통신,컴퓨터 및 정보통신 기타,컴퓨터 및 정보통신 기업PR,(주)케이티프리텔,KTF,아기탄생편,업체불명,
kcu16-78,2004,,30,음료 및 기호식품,비알콜음료,기능성 건강음료,(주)빙그레,닥터캡슐,차태현편,업체불명,
kcu16-79,2004,,30,관공서 및 단체,중앙 및 지방 관공서,중앙관공서,농림부,우리우유,달리기편,업체불명,
kcu16-80,2004,,30,가정용 전기전자,가정용 전기전자 기타,가정용 전기전자 기타,로얄토토,로얄 TOTO,1초에 70번,업체불명,
kcu16-81,2004,,20,화장품 및 보건용품,세제류,표백제,(주)옥시 레킷벤키저,옥시싹싹,세탁기속 곰팡이,업체불명,
kcu16-82,2004,,30,식품,유제품,우유,(주)빙그레,바나나맛우유,책들기,업체불명,
kcu16-83,2004,,30,가정용 전기전자,가정용 전기전자 기타,가정용 전기전자 기타,대림통상(주),도비도스,바이올린연주편,업체불명,
kcu16-84,2004,,30,패션,캐주얼의류,캐주얼웨어,(주)더베이직하우스,베이직하우스,화장실편,업체불명,
kcu16-85,2004,,30,"금융, 보험 및 증권",금융 및 보험,손해보험,롯데손해보험(주),하우머치 자동차보험,저렴한 자동차 보험,업체불명,
kcu16-86,2004,,30,가정용 전기전자,냉방 및 공기 청정기,냉방 및 공기청정기 기타,삼성전자(주),하우젠 에어컨,365일 사용하는 에어컨,업체불명,
kcu16-88,2004,,30,패션,내의류,란제리 및 가운,(주)남영엘앤에프,비비안,한듯 안 한듯,업체불명,
kcu16-89,2004,,30,음료 및 기호식품,알콜음료,맥주,(주)하이트맥주,프라임맥주,권상우편,업체불명,
kcu16-90,2004,,30,식품,아이스크림,카톤 및 훼미리,롯데제과(주),빅와플,이범수편,업체불명,
kcu16-91,2004,,30,음료 및 기호식품,비알콜음료,기능성 건강음료,동아오츠카주식회사,화이브미니젤리,패션쇼편,업체불명,
kcu16-92,2004,,30,컴퓨터 및 정보통신,통신정보 서비스,인터넷서비스,네이버컴(주)한게임본부,지식검색,네이버 검색창에,업체불명,
kcu16-93,2004,,30,컴퓨터 및 정보통신,통신망,통신망 기타,(주)케이티프리텔,FIMM,권상우편,업체불명,
kcu16-94,2004,,30,출판,일반용 교재,일반용 학습지,(주)재능교육,재능교육,시작은 원리에서,업체불명,
kcu16-95,2004,,30,그룹 및 기업광고,그룹광고,그룹PR,(주)국민은행,KB,처음으로,업체불명,
kcu16-96,2004,,30,서비스,음식 및 숙박,패스트푸드점,한국피자헛 유한회사,피자헛,놀이터편,업체불명,
kcu16-97,2004,,30,서비스,음식 및 숙박,패스트푸드점,한국피자헛 유한회사,피자헛,겨루기편,업체불명,
kcu17-01,2004,,30,그룹 및 기업광고,그룹광고,그룹PR,(주)케이티,기업PR,땅,업체불명,
kcu17-02,2004,,30,그룹 및 기업광고,그룹광고,그룹PR,현대증권(주),기업PR,사랑의 연탄은행,업체불명,
kcu17-03,2004,,30,가정용 전기전자,영상기기,카메라,소니코리아(주),디지탈카메라,길거리,업체불명,
kcu17-04,2004,,30,식품,조미향신료,장류,샘표식품(주),참숯간장,런칭,업체불명,
kcu17-05,2004,,30,컴퓨터 및 정보통신,컴퓨터 및 정보통신 기타,컴퓨터 및 정보통신 기업PR,(주)케이티,컴퓨터솔루션,정진홍,업체불명,
kcu17-06,2004,,30,음료 및 기호식품,기호식품,커피 및 커피믹스,한국네슬레(주)서울지점,테이스터스포이스,해바라기,업체불명,
kcu17-07,2004,,30,식품,제과,초코릿,해태제과식품(주)서울지점,프랜,전지현,업체불명,
kcu17-08,2004,,30,음료 및 기호식품,비알콜음료,후라버,한국코카콜라보틀링,환타,버스,업체불명,
kcu17-09,2004,,20,화장품 및 보건용품,여성 기초화장품,여성 일반기초화장품,한국화장품(주),A3F,김남주편,업체불명,
kcu17-10,2004,,30,화장품 및 보건용품,여성 기초화장품,여성 일반기초화장품,(주)아모레퍼시픽,나노테라피,매트릭스,업체불명,
kcu17-11,2004,,30,서비스,음식 및 숙박,패스트푸드점,(주)롯데리아,롯데리아,야심작,업체불명,
kcu17-12,2004,,30,가정용품,가구류,침대,(주)시몬스침대,시몬스침대,스카이다이빙,업체불명,
kcu17-13,2004,,30,"금융, 보험 및 증권",금융 및 보험,손해보험,삼성화재해상보험(주),애니카서비스,낙석주의,업체불명,
kcu17-14,2004,,30,식품,면류,용기 인스턴트 면류,(주)오뚜기,진라면컵,언제어디서나,업체불명,
kcu17-15,2004,,30,서비스,음식 및 숙박,패스트푸드점,에스알에스코리아(주),징거서프라이즈,파티,업체불명,
kcu17-16,2004,,20,식품,제빵,"빵,케익 및 떡",(주)오리온,케익오뜨,성유리,업체불명,
kcu17-17,2004,,30,가정용 전기전자,음향기기,콤포넌트,삼성전자(주),파브홈씨어터,총소리,업체불명,
kcu17-18,2004,,20,유통,대형유통,전자테마점,(주)하이마트,하이마트,최진사댁,업체불명,
kcu17-19,2004,,20,식품,제과,스낵,해태,내몸에플러스888,요가,업체불명,
kcu17-20,2004,,30,화장품 및 보건용품,모발 및 목욕용제,"샴푸,린스",유니레버코리아(주)서울지점,도브크림샴푸,물방울,업체불명,
kcu17-21,2004,,15,음료 및 기호식품,비알콜음료,오렌지주스,매일유업(주),썬업델츠,엄마의 마음,업체불명,
kcu17-22,2004,,15,식품,유제품,분유,매일유업(주),엡솔루트 명작,부드러운 배변,업체불명,
kcu17-23,2004,,30,패션,캐주얼의류,캐주얼웨어,성도통상(주),톰보이,포토그라피,업체불명,
kcu17-24,2004,,30,컴퓨터 및 정보통신,컴퓨터,데스크탑PC,소니코리아(주),플레이스테이션2,네이비씰,업체불명,
kcu17-25,2004,,30,화장품 및 보건용품,가정 및 보건용 제지,생리대,유한킴벌리(주),화이트,틴,업체불명,
kcu17-26,2004,,20,유통,유통 기타,유통 기업PR,부산밀리오레운영협의회,부산밀리오레,여자편,업체불명,
kcu17-27,2004,,20,"건설, 건재 및 부동산","건설,건재 및 부동산 기타","건설,건재 및 부동산 기업PR",삼능건설(주),위브더스테이트,비행기,업체불명,
kcu17-28,2004,,30,컴퓨터 및 정보통신,컴퓨터,노트북PC,엘지아이비엠퍼스널컴퓨터(주),THINK PAD,"FOLLOW ME, THINK PAD",업체불명,
kcu17-29,2004,,20,패션,내의류,남녀 패션내의,인따르시아(주),바쉬,투시경,업체불명,
kcu17-30,2004,,20,"건설, 건재 및 부동산","건설,건재 및 부동산 기타","건설,건재 및 부동산 기업PR",남광토건(주),쌍용스윗닷홈,센츄럴파크,업체불명,
kcu17-31,2004,,20,"건설, 건재 및 부동산","건설,건재 및 부동산 기타","건설,건재 및 부동산 기업PR",남광토건(주),쌍용스윗닷홈,뉴욕,업체불명,
kcu17-32,2004,,20,화장품 및 보건용품,여성 기초화장품,여성 일반기초화장품,(주)한국오르비스,아쿠아,순수미인,업체불명,
kcu17-33,2004,,30,화장품 및 보건용품,가정 및 보건용 제지,생리대,동아제약(주),템포,20대초반,업체불명,
kcu17-34,2004,,30,화장품 및 보건용품,가정 및 보건용 제지,생리대,동아제약(주),템포,20대후반,업체불명,
kcu17-35,2004,,20,제약 및 의료,감기약,종합감기약,동아제약(주),판피린F,부부,업체불명,
kcu17-36,2004,,30,관공서 및 단체,단체,공공단체,한국방송광고공사,공익광고,늪,업체불명,
kcu17-37,2004,,30,그룹 및 기업광고,그룹광고,그룹PR,한국수출보험공사,기업PR,미로,업체불명,
kcu17-38,2004,,30,그룹 및 기업광고,그룹광고,그룹PR,현대모비스(주),기업PR,자연,업체불명,
kcu17-39,2004,,20,컴퓨터 및 정보통신,통신기기,휴대폰,(주)팬택앤큐리텔,팬택&큐리텔,시신경,업체불명,
kcu17-40,2004,,30,화장품 및 보건용품,모발 및 목욕용제,모발영양,동아제약(주),비겐크림톤,쇼핑,업체불명,
kcu17-41,2004,,20,식품,유제품,분유,남양유업(주),아기랑콩이랑,따져라,업체불명,
kcu17-42,2004,,15,식품,유제품,우유,남양유업(주),아인슈타인,자막,업체불명,
kcu17-43,2004,,30,식품,면류,봉지 인스턴트 면류,(주)오뚜기,열라면,하지원,업체불명,
kcu17-44,2004,,15,음료 및 기호식품,비알콜음료,액상요구르트,남양유업(주),이오하이,김용만,업체불명,
kcu17-45,2004,,20,음료 및 기호식품,비알콜음료,기능성 건강음료,(주)빙그레,네버스탑,엑씽,업체불명,
kcu17-46,2004,,30,컴퓨터 및 정보통신,통신정보 서비스,인터넷서비스,네이버컴(주)한게임본부,네이버지식검색,뜨거운감자,업체불명,
kcu17-47,2004,,30,수송기기,승용자동차,중형승용차,현대자동차(주),뉴그랜저XG,환희의 찬가,업체불명,
kcu17-48,2004,,30,"금융, 보험 및 증권","금융,보험 및 증권기타","금융,보험 및 증권 기업PR",동부금융네트워크,동부금융네트원크,런칭,업체불명,
kcu17-49,2004,,30,식품,아이스크림,스틱 및 바,(주)롯데삼강,돼지바,이효리,업체불명,
kcu17-50,2004,,30,식품,제과,스낵,(주)오리온,땅콩강정,농구,업체불명,
kcu17-51,2004,,30,패션,원사 및 원단,신사 및 숙녀복지,제일모직(주),라피도,요가,업체불명,
kcu17-52,2004,,40,관공서 및 단체,중앙 및 지방 관공서,중앙관공서,농림부,러브미,"이영희,정재만",업체불명,
kcu17-53,2004,,60,관공서 및 단체,중앙 및 지방 관공서,중앙관공서,농림부,러브미,장인,업체불명,
kcu17-54,2004,,30,가정용품,주방용품,정수기,브리타코리아,브리타정수기,젠,업체불명,
kcu17-55,2004,,30,식품,유제품,우유,서울우유협동조합,셀크,영국의 아침,업체불명,
kcu17-56,2004,,20,"금융, 보험 및 증권","금융,보험 및 증권기타","금융,보험 및 증권 기업PR",수협중앙회,수협은행,구름과바다,업체불명,
kcu17-57,2004,,20,화장품 및 보건용품,여성 기초화장품,여성 일반기초화장품,(주)두산바이오텍사업부,스페셜T,숨바꼭질,업체불명,
kcu17-58,2004,,30,"건설, 건재 및 부동산","건설,건재 및 부동산 기타","건설,건재 및 부동산 기업PR",풍림건설,아이원,스트레칭,업체불명,
kcu17-59,2004,,30,"건설, 건재 및 부동산","건설,건재 및 부동산 기타","건설,건재 및 부동산 기업PR",풍림건설,아이원,콘트라베이스,업체불명,
kcu17-60,2004,,30,식품,제과,껌,해태제과식품(주)서울지점,자일리톨333,틴캔,업체불명,
kcu17-61,2004,,30,패션,캐주얼의류,캐주얼웨어,에스케이네트웍스(주)패션사업본부,카스피코너스,체코,업체불명,
kcu17-62,2004,,30,화장품 및 보건용품,여성 기초화장품,여성 일반기초화장품,(주)엘지생활건강,클라렌,김정화,업체불명,
kcu17-63,2004,,30,가정용 전기전자,가정용 전기전자 기타,가정용 전기전자 기타,(주)디엠티,클리노시트,김희애,업체불명,
kcu17-64,2004,,30,음료 및 기호식품,알콜음료,맥주,(주)하이트맥주,하이트프라임,1,업체불명,
kcu17-65,2004,,30,"건설, 건재 및 부동산","건설,건재 및 부동산 기타","건설,건재 및 부동산 기업PR",현진종합건설(주),현진에버빌,노주현,업체불명,
kcu17-66,2004,,20,"건설, 건재 및 부동산","건설,건재 및 부동산 기타","건설,건재 및 부동산 기업PR",(주)대림건설,E-편한세상,숲,업체불명,
kcu17-67,2004,,30,수송기기,수송기기 기타,수송기기 기업PR,GM대우,GM대우,아기연설,업체불명,
kcu17-68,2004,,20,수송기기,수송기기 기타,수송기기 기업PR,GM대우,GM대우,첫돌잔치,업체불명,
kcu17-69,2004,,30,수송기기,수송기기 기타,수송기기 기업PR,GM대우,GM대우,대표이사,업체불명,
kcu17-70,2004,,30,음료 및 기호식품,알콜음료,맥주,오비맥주(주),OB맥주,원료,업체불명,
kcu17-71,2004,,20,"금융, 보험 및 증권","금융,보험 및 증권기타","금융,보험 및 증권 기업PR",대한투자증권,대한투자증권,락커룸,업체불명,
kcu17-72,2004,,30,제약 및 의료,대사성의약,자양강장제,동아제약(주),박카스,신체검사,업체불명,
kcu17-73,2004,,30,제약 및 의료,대사성의약,자양강장제,동아제약(주),박카스,첫출근,업체불명,
kcu17-74,2004,,30,식품,조미향신료,장류,대상(주),순창고추장,남남북녀,업체불명,
kcu17-75,2004,,30,"건설, 건재 및 부동산","건설,건재 및 부동산 기타","건설,건재 및 부동산 기업PR",지에스건설(주),자이아파트,욕조,업체불명,
kcu17-76,2004,,30,"금융, 보험 및 증권",금융 및 보험,신용카드,엘지카드(주),LG카드,친구,업체불명,
kcu17-77,2004,,30,컴퓨터 및 정보통신,컴퓨터,데스크탑PC,엘지아이비엠퍼스널컴퓨터(주),X-NOTE,상처,업체불명,
kcu17-78,2004,,20,"금융, 보험 및 증권",주식 및 유가증권,상품권,금강,금강제화상품권,쇼핑,업체불명,
kcu17-79,2004,,30,그룹 및 기업광고,그룹광고,그룹PR,(주)케이티앤지,기업PR,이은결의 마술,업체불명,
kcu17-80,2004,,30,"금융, 보험 및 증권",금융 및 보험,손해보험,농협협동조합중앙회,"농협생명,화재",너만 모른다,업체불명,
kcu17-81,2004,,20,식품,제과,캬라멜 및 제리,해태제과식품(주)서울지점,셀프아이디,소리,업체불명,
kcu17-82,2004,,30,수송기기,승용자동차,대형승용차,기아자동차(주),오피러스,그날이 언제지,업체불명,
kcu17-83,2004,,30,식품,면류,봉지 인스턴트 면류,(주)오뚜기,진라면,부자,업체불명,
kcu17-84,2004,,20,제약 및 의료,근육 및 신경통제,신경통 및 류마티스제,제일약품(주),케펜텍,인라인스케이팅,업체불명,
kcu17-85,2004,,30,제약 및 의료,소화위장약,십이지장 및 위궤양제,보령제약(주),겔포스M,독수리 5형제,업체불명,
kcu17-86,2004,,30,식품,아이스크림,아이스크림 제품종합,롯데제과(주),나뚜루,100일 축하,업체불명,
kcu17-87,2004,,30,식품,제과,초코릿,롯데제과(주),뉴아트라스,나 왜 이러지,업체불명,
kcu17-88,2004,,30,컴퓨터 및 정보통신,통신정보 서비스,전화정보서비스,(주)다날,700-5857,화장실(여자),업체불명,
kcu17-89,2004,,20,서비스,음식 및 숙박,패스트푸드점,(주)롯데리아,롯데리아,성화봉송,업체불명,
kcu17-90,2004,,20,컴퓨터 및 정보통신,통신기기,휴대폰,(주)셀빅,마이큐브,원주민,업체불명,
kcu17-91,2004,,30,가정용 전기전자,영상기기,캠코더,샤프전자(주),샤프 VIEW CAM,도도하게 찍어라,업체불명,
kcu17-92,2004,,20,출판,일반용 교재,일반용 학습지,(주)한솔교육,신기한 한글나라,추억의 앨범,업체불명,
kcu17-93,2004,,30,화장품 및 보건용품,가정 및 보건용 제지,생리대,한국피앤지(주),위스퍼,OH MY LORD,업체불명,
kcu17-94,2004,,30,가정용품,가구류,가정용 가구,(주)이노센트가구,이노센트,연인편,업체불명,
kcu17-95,2004,,30,식품,면류,봉지 인스턴트 면류,(주)한국야쿠르트,참마시 해물탕면,섬마을,업체불명,
kcu17-96,2004,,30,음료 및 기호식품,비알콜음료,오렌지주스,롯데칠성음료(주),콜드,브라인드 테스트,업체불명,
kcu17-97,2004,,30,식품,제과,스낵,롯데제과(주),하비스트,깨줍는 여인들,업체불명,
kcu18-01,2004,,30,"건설, 건재 및 부동산","건설,건재 및 부동산 기타","건설,건재 및 부동산 기업PR",드림건설,드림모아,헛꿈꾸지말자,업체불명,
