번호,명칭,수량,재질,시대,용도기능,입수처,크기(cm),특징
1280,코바코 광고산업연구소 자료6,1,종이,1993년(현대),코바코 광고산업연구소 자료,박원기(KOBACO 연구위원),21×30×4.8,247쪽
1281,코바코 광고산업연구소 자료7,1,종이,1993년(현대),코바코 광고산업연구소 자료,박원기(KOBACO 연구위원),21×29.8×3.4,328쪽
1282,코바코 광고산업연구소 초기자료 1,1,종이,1993년(현대),코바코 광고산업연구소 초기자료,박원기(KOBACO 연구위원),21.2×29.9×2.3,197쪽
1283,코바코 광고산업연구소 초기자료 2,1,종이,2001년(현대),코바코 광고산업연구소 초기자료,박원기(KOBACO 연구위원),21×29.6×2.7,263쪽
1284,韓國放送廣告公社의 機能,1,종이,1992년(현대),광고 연구 보고서,박원기(KOBACO 연구위원),21.7×29.7×0.4,68쪽(앞뒤 표지 제외)
1285,韓國放送廣告公社의 機能,1,종이,1992년(현대),광고 연구 보고서,박원기(KOBACO 연구위원),21.7×29.7×0.4,68쪽(앞뒤 표지 제외)
1286,‘79 PATIO,1,종이,1979년(현대),요미우리 신문사 광고상,한국광고업협회(현재 한국광고산업협회),23.8×21.1×0.2,일어판 16쪽(앞뒤 표지 제외)
1287,第36回 讀煤映畵廣告賞,1,종이,1979년(현대),요미우리 신문사 영화광고상,한국광고업협회(현재 한국광고산업협회),21.1×24.4×0.2,일어판 14쪽(앞뒤 표지 제외)
1288,ADVERTISION MANUAL EDITION Ⅱ,1,종이,1988년(현대),TOSHIBA 광고 매뉴얼 2집,한국광고업협회(현재 한국광고산업협회),21.8×30.3×0.3,영문판 32쪽(앞뒤 표지 제외)
1289,Asahi Advertising Prize 1978,1,종이,1978년(현대),아사히 광고 수상작,한국광고업협회(현재 한국광고산업협회),18.1×25.8×0.8,일어판 144쪽(앞뒤 표지 제외)
1290,The Chosun Ilbo Media Data,1,종이,1987년(현대),조선일보 미디어 관련 자료,한국광고업협회(현재 한국광고산업협회),21.1×28×0.4,영문판 28쪽(앞뒤 표지 제외)
1291,미디어가이드 1986,1,종이,1986년(현대),미디어가이드 소책자,한국광고업협회(현재 한국광고산업협회),21.2×29.1×0.1,8쪽(앞뒤 표지 제외)
1292,28회 1991년도 朝鮮日報廣告大賞,1,종이,1991년(현대),조선일보광고대상응모카드,한국광고업협회(현재 한국광고산업협회),38.9×17.1×0.1,1쪽
1293,중앙광고대상 수상작 교정지 및 필름,65,"종이, 플라스틱",1960년대~1970년대(현대),"수상작품 교정지, 필름 모음(1~21회차 중 15개회 자료)",중앙일보사,9.6×7.1×0.1~23.2×30×0.1,사진인화지: 38장필름: 27장 
1294,중앙광고대상 30년 수상 작품집 1회 교정지,13,종이,1965년(현대),수상작품집 교정용 사진인화지,중앙일보사,27.9×11.8×0.1,사진인화지
1295,중앙광고대상 30년 수상 작품집 2회 교정지,9,종이,1966년(현대),수상작품집 교정용 사진인화지,중앙일보사,19.6×8.8×0.1~27.8×11.9×0.1,사진인화지
1296,중앙광고대상 30년 수상 작품집 3회 교정지,7,종이,1967년(현대),수상작품집 교정용 사진인화지,중앙일보사,18.7×8.5×0.1~18.2×25.8×0.1,사진인화지
1297,중앙광고대상 30년 수상 작품집 4회 교정지,3,종이,1968년(현대),수상작품집 교정용 사진인화지,중앙일보사,19.9×10.6×0.1~27.9×11.9×0.1,사진인화지
1298,중앙광고대상 30년 수상 작품집5회 교정지,5,종이,1969년(현대),수상작품집 교정용 사진인화지,중앙일보사,18.7×8.2×0.1~27.9×11.9×0.1,사진인화지
1299,중앙광고대상 30년 수상 작품집 6회 교정지,7,종이,1970년(현대),수상작품집 교정용 사진인화지,중앙일보사,27.9×11.8×0.1~25×19.7×0.1,사진인화지
1300,중앙광고대상 30년 수상 작품집 7회 교정지,7,종이,1971년(현대),수상작품집 교정용 사진인화지,중앙일보사,24.6×11.7×0.1~22.6×29.8×0.1,사진인화지
1301,중앙광고대상 30년 수상 작품집 8회 교정지,9,종이,1972년(현대),수상작품집 교정용 사진인화지,중앙일보사,24.1×11.7×0.1~22.7×29.6×0.1,사진인화지
1302,중앙광고대상 30년 수상 작품집 9회 교정지,7,종이,1973년(현대),수상작품집 교정용 사진인화지,중앙일보사,19.5×13.3×0.1~27.9×12×0.1,사진인화지
1303,중앙광고대상 30년 수상 작품짐 10회 교정지,17,종이,1974년(현대),수상작품집 교정용 사진인화지,중앙일보사,20.4×12.6×0.1~27.1×18.9×0.1,사진인화지
1304,중앙광고대상 30년 수상 작품집 11회 교정지,11,종이,1975년(현대),수상작품집 교정용 사진인화지,중앙일보사,13.9×10×0.1~27.9×11.8×0.1,사진인화지
1305,중앙광고대상 30년 수상 작품집 12회 교정지,12,종이,1976년(현대),수상작품집 교정용 사진인화지,중앙일보사,19.5×12.9×0.1~27.9×17.6×0.1,사진인화지
1306,중앙광고대상 30년 수상 작품집 13회 교정지,13,종이,1977년(현대),수상 작품집 교정지 및 교정용 사진인화지,중앙일보사,17.1×25.6×0.1~27.9×18.8×0.1,사진인화지교정지: 50쪽(앞뒤 표지 제외)
1307,중앙광고대상 30년 수상 작품집 14회 교정지,9,종이,1978년(현대),수상 작품집 교정용 카탈로그 및 사진인화지,중앙일보사,16.1×11.5×0.1~29×18.6×0.1,사진인화지카탈로그: 1권(12쪽)
1308,중앙광고대상 30년 수상 작품집 15회 교정지,1,종이,1979년(현대),수상 작품집 교정지,중앙일보사,18.9×25.6×0.2,교정지(앞뒤 표지 제외)
1309,중앙광고대상 30년 수상 작품집 16회 교정지,1,종이,1980년(현대),수상 작품집 교정지,중앙일보사,25.9×18.7×0.3,40쪽(앞뒤 표지 제외)
1310,중앙광고대상 30년 수상 작품집 18-19회,17,종이,1982년~1983년(현대),수상 작품집 교정용 사진인화지,중앙일보사,18.5×25.7×0.1~42.9×30.3×0.1,종이
1311,"중앙광고대상 수상작품 31회, 35회 수상작 인화지",36,종이,"1995년,1999년(현대)",수상 작품집 교정용 사진인화지,중앙일보사,21.8×15.2×0.1~18.2×25.8×0.1,"31회, 35회 수상작 흑백, 칼라 인화지"
1312,中央廣告大賞 ‘84(20回)~ 資料綴,1,종이,1994년(현대),중앙광고대상 관련 자료철,중앙일보사,31.5×36.6×7.5,20회(1984년)부터 30회(1994년)까지 자료로서 40쪽(앞뒤 표지 제외)
1313,중앙광고대상 자료철,1,종이,1980년대(현대),중앙광고대상 관련 자료철,중앙일보사,33.2×35.5×3.8,39쪽(앞뒤 표지 제외)
1314,중앙광고대상 자료철,1,종이,1980년대(현대),중앙광고대상 관련 자료철,중앙일보사,39.1×32.3×2.2,40쪽(앞뒤 표지 제외)
1315,운영계획,1,종이,1983년(현대),한국방송광고공사 운영계획서,한국방송광고공사(현재 한국방송광고진흥공사),23.5×30.4×2.2,190쪽(앞뒤 표지 제외)
1316,"언론공익사업추진일지(81년, 82년, 83년)",1,종이,1983년(현대),한국방송광고공사 사업일지,한국방송광고공사(현재 한국방송광고진흥공사),23.4×30×1.1,146쪽(앞뒤 표지 제외)
1317,"취임사, 기념사, 신년사 등",1,종이,1980년대(현대),"취임사, 기념사, 신년사, 송년사 모음집",한국방송광고공사(현재 한국방송광고진흥공사),21.2×30×0.1,24쪽(앞뒤 표지 제외)
1318,LA올림픽 사전 조사보고서,1,종이,1984년(현대),1984년 LA올림픽 사전조사보고서,한국방송광고공사(현재 한국방송광고진흥공사),15×20.9×0.2,35쪽(앞뒤 표지 제외)
1319,공익광고 5년,1,종이,1986년(현대),1980년대 공익광고 모음집,한국방송광고공사(현재 한국방송광고진흥공사),18.8×25.7×1,162쪽(앞뒤 표지 제외)
1320,공익광고 1987-1988,1,종이,1988년(현대),"1987년, 1988년 공익광고 모음집",한국방송광고공사(현재 한국방송광고진흥공사),18.9×25.8×0.7,142쪽(앞뒤 표지 제외)
1321,양평수련원 브로슈어,1,종이,1980년대(현대),양평수련원 홍보 책자,한국방송광고공사(현재 한국방송광고진흥공사),18.8×20.1×0.1,8쪽
1322,남한강종합수련원 브로슈어,1,종이,1980년대(현대),남한강종합수련원 홍보책자,한국방송광고공사(현재 한국방송광고진흥공사),18.9×20.6×0.1,8쪽
1323,KOBACO,1,종이,1980년대(현대),KOBACO 홍보책자 영문판,한국방송광고공사(현재 한국방송광고진흥공사),25.2×23.3×0.2,영문판16쪽(앞뒤 표지 제외)
1324,言論人年金制度에 關한 硏究,1,종이,1983년(현대),언론인연금제도에 관한 연구,한국방송광고공사(현재 한국방송광고진흥공사),19×26×1.2,258쪽(앞뒤 표지 제외)
1325,言論人年金制度에 關한 硏究<要約>,1,종이,1983년(현대),언론인연금제도에 관한 연구 요약본,한국방송광고공사(현재 한국방송광고진흥공사),19×25.9×0.3,46쪽(앞뒤 표지 제외)
1326,KOBACO,1,종이,1980년대(현대),KOBACO 홍보책자 영문판,한국방송광고공사(현재 한국방송광고진흥공사),22×28.4×0.3,영문판 24쪽(앞뒤 표지 제외)
1327,KOBACO,1,종이,1980년대(현대),KOBACO 홍보책자 영문판,한국방송광고공사(현재 한국방송광고진흥공사),22×29.5×0.4,영문판 32쪽(앞뒤 표지 제외)
1328,새예절교본,1,종이,1990년대(현대),새예절교본 소책자,한국방송광고공사(현재 한국방송광고진흥공사),12.9×17.9×0.2,42쪽(앞뒤 표지 제외)
1329,속·새예절교본,1,종이,1990년대(현대),새예절교본 소책자,한국방송광고공사(현재 한국방송광고진흥공사),13×18×0.2,34쪽(앞뒤 표지 제외)
1330,편안한 올림픽 안전한 올림픽,1,종이,1980년대(현대),88올림픽 소책자,한국방송광고공사(현재 한국방송광고진흥공사),12.8×18.1×0.2,30쪽(앞뒤 표지 제외)
1331,KOBACO 공익광고 홍보우편물,2,종이,1980년대(현대),홍보 우편물,한국방송광고공사(현재 한국방송광고진흥공사),봉투:21.3×17×0.1종이:20.1×32.7×0.1,
1332,KOBACO 공익광고 홍보우편물,2,종이,1980년대(현대),홍보 우편물,한국방송광고공사(현재 한국방송광고진흥공사),봉투:21.4×17×0.1종이:20.9×32.7×0.1,
1333,KOBACO 공익광고 홍보우편물,2,종이,1980년대(현대),홍보 우편물,한국방송광고공사(현재 한국방송광고진흥공사),봉투:21.7×20.6×0.1종이:20.6×32.5×0.1,
1334,KOBACO 공익광고 홍보우편물,2,종이,1980년대(현대),홍보 우편물,한국방송광고공사(현재 한국방송광고진흥공사),봉투:23.2×20.8×0.1종이:22.6×11.8×0.2,
1335,KOBACO 공익광고 홍보우편물,2,종이,1980년대(현대),홍보 우편물,한국방송광고공사(현재 한국방송광고진흥공사),봉투:25.1×23.3×0.1종이:24.7×36.6×0.1,
1336,KOBACO 공익광고 홍보우편물,1,종이,1980년대(현대),홍보 우편물,한국방송광고공사(현재 한국방송광고진흥공사),21.6×46.5×0.1,
1337,KOBACO 공익광고 홍보우편물,3,종이,1980년대(현대),홍보 우편물,한국방송광고공사(현재 한국방송광고진흥공사),봉투:15.4×24.4×0.1종이:21.1×31.5×0.1~29×36.6×0.1,
1338,KOBACO 공익광고 홍보우편물,1,종이,1980년대(현대),홍보 우편물,한국방송광고공사(현재 한국방송광고진흥공사),봉투:24.6×61×0.2,10쪽
1339,KOBACO 공익광고 홍보물,1,종이,1980년대(현대),공익광고협의회 홍보 전단(제목: 어둠을 밝히는 등불처럼 책은 마음을 밝혀줍니다),한국방송광고공사(현재 한국방송광고진흥공사),62×22.5×0.1,6쪽
1340,명함,9,종이,1990년대(현대),코바코 명함,한국방송광고공사(현재 한국방송광고진흥공사),9.1×5.4×0.1,
1341,공익광고(인쇄) 자료,281,"종이, 필름",2006년(현대),공익광고(인쇄) 자료 모음집,한국방송광고공사(현재 한국방송광고진흥공사),20×27×0.1~25.6×34×0.1,인쇄광고작품: 31점필름: 249장
1342,명스튜디오 광고사진첩,37,종이,1987년(현대),명스튜디오 작품 모음,김명규(한국광고사진가협회장),5.2×3.6~10.2×16.3,작품 수: 145개
1343,세종문화 창립 20주년 작품집,4,종이,1998년(현대),세종문화 창립 20주년 기념 광고상 수상 작품집,윤석태,비디오테이프: 18.7×10.3×2.4인쇄물: 18.1×25.5×0.2,비디오테이프: 2개인쇄물: 3장
1344,"신인섭이 만든 작은 이야기들광고 40년, 나이 77세, 한 일이 무엇인가?",1,종이,2005년(현대),광고 관련 서적,신인섭,21.4×28.6×0.8,96쪽(앞뒤 표지 제외) 찢어낸PAGE 있음
1345,‘광고 인쇄물’ 파일철,43,종이,2000년대(현대),광고 인쇄물 모음집,김명규(한국광고사진가협회장),22.5×30.1×0.1~40×21.5×0.1,
1346,‘광고 인쇄물’ 파일철,31,종이,1980년대~2000년대(현대),광고 인쇄물 모음집,한국방송광고공사(현재 한국방송광고진흥공사),56.7×25.8×0.1~76×52×0.1,
1347,‘광고 인쇄물’ 파일철,40,종이,2000년대\(현대),광고 인쇄물 모음집,한국방송광고공사(현재 한국방송광고진흥공사),39.3×54.3×0.1~45×65.5×0.1,
1348,KOBACO 한국방송광고공사 깃발,1,직물,1980년대(현대),KOBACO 한국방송광고공사 깃발,한국방송광고공사(현재 한국방송광고진흥공사),165×117×2.5,
1349,대한민국 국무총리단체표창(한국방송광고공사) 수치 및 수장,1,직물,1995년 12월 30일(현대),대한민국 국무총리단체표창 수치 및 수장,한국방송광고공사(현재 한국방송광고진흥공사),126.5×7.7×2,
1350,대한민국 국무총리단체표창(한국방송광고공사) 수치 및 수장,1,직물,2010년 9월 16일(현대),대한민국 국무총리단체표창 수치 및 수장,한국방송광고공사(현재 한국방송광고진흥공사),127×7.7×2,
1351,대한민국 대통령단체표창(한국방송광고공사) 수치 및 수장,1,직물,1986년1월 27일(현대),대한민국 대통령단체표창(한국방송광고공사) 수치 및 수장,한국방송광고공사(현재 한국방송광고진흥공사),122×8.2×2,
1352,대한민국 대통령단체표창(한국방송광고공사) 수치 및 수장,1,직물,1993년2월 15일(현대),대한민국 대통령단체표창(한국방송광고공사) 수치 및 수장,한국방송광고공사(현재 한국방송광고진흥공사),119×8×2,
1353,대한민국 대통령단체표창(한국방송광고공사) 수치 및 수장,1,직물,2002년11월 27일(현대),대한민국 대통령단체표창(한국방송광고공사) 수치 및 수장,한국방송광고공사(현재 한국방송광고진흥공사),127×8×2,
1354,대한민국 대통령단체표창(한국방송광고공사) 수치 및 수장,1,직물,2009년12월 21일(현대),대한민국 대통령단체표창(한국방송광고공사) 수치 및 수장,한국방송광고공사(현재 한국방송광고진흥공사),129×8×2,
1355,대한민국 대통령단체표창(한국방송광고공사) 수치 및 수장,1,직물,2010년10월 19일(현대),대한민국 대통령단체표창(한국방송광고공사) 수치 및 수장,한국방송광고공사(현재 한국방송광고진흥공사),125.5×8×2,
